temperature,sound_volume,humidity,is_anomaly
89.63466607151977,42.31010499837578,66.58950560486224,1
67.32829045506364,63.37230807702926,53.701469957751335,0
55.14741620519838,79.78168383017507,35.80508318078246,1
65.63863665102417,63.501900315309,53.80903944437093,0
83.57820078939716,78.77914332969793,35.680256530546366,1
81.93848805521634,75.66702811592432,38.66657706274563,1
65.45457980403113,58.019839904011675,48.543824357533175,0
58.535993896246225,45.35165370896627,31.395415725089023,1
57.19867447735059,40.2939779373685,39.88932645088104,1
66.58178621322841,55.13433169913112,47.311531910587945,0
83.4154817904569,40.468127246491974,62.17155357049684,1
73.87233934865934,63.90738865852631,52.24763970433686,0
69.14437220852764,58.773512138456084,51.3837842134649,0
74.72057616705202,63.09648868503213,50.188177398069236,0
70.8977139768785,62.45658593999914,54.16224793839681,0
57.4122591337022,43.71863112098184,60.128257378398935,1
53.87794233354472,72.9236419300957,65.09201973610135,1
80.89313002201432,48.958807087975686,38.55350357926145,1
74.71676126612398,60.96333807341784,47.457649245358425,0
81.93567196074642,78.77851464006388,32.652362605890595,1
74.30860900702999,58.64691916599241,45.69804985584244,0
59.87422462821203,47.44371735131395,37.907533723886154,1
68.51808119747476,64.03571908180417,52.08603335349815,0
84.6939810541408,74.69385675698207,38.5040877153195,1
86.96648499050977,75.9113489606102,61.25856611185345,1
81.91255792247345,78.20446261052244,63.33879803313629,1
86.09595030980941,41.8614580478179,33.806312265524554,1
83.37612371954158,77.36747445161791,65.46367542696656,1
68.87809859451009,56.16391845507092,51.29872246141181,0
72.33799052968139,58.95863133629747,45.05596262016693,0
81.40490041448939,70.44617288751353,65.1431098295522,1
84.71746703539148,47.08609496842967,37.96354290895489,1
89.7376668885411,48.85001552713075,68.097508865877,1
52.6678019964633,49.74163053240642,66.71577752921684,1
73.66678073923678,56.83101787391676,47.72202016948627,0
56.258504768375786,71.60671731201788,39.7114601952151,1
67.25722956930989,60.34396736222856,52.51336451136207,0
72.67246478776399,56.70413085305562,53.83592849194024,0
73.95896414369956,59.77332984601201,45.77346590727187,0
72.60098917364552,62.194743777527506,54.21861389027218,0
57.95257302976594,49.84241727312387,33.75092652387383,1
88.27799128138909,41.36852794236975,63.042366057475604,1
89.4174563223163,72.01074387462494,69.25859511015018,1
83.25330308274323,41.28767967179407,65.62097887270951,1
65.6007230028664,55.891414160176346,50.756929049893046,0
68.50748345047245,59.47947010245502,45.062700356567206,0
52.96267762405993,79.40190572350977,33.01621994789372,1
65.00176827597801,58.19895827233638,47.575074587984524,0
66.24455764625914,56.12842838895453,48.33230658166034,0
71.17346759903727,63.292499419675316,46.29191241237333,0
59.41019529218608,78.69834348055348,68.75701770187487,1
83.12182065423939,76.1925016899809,67.73929182281125,1
68.20700118600273,59.633828866258455,52.9214769727763,0
73.46661472206793,61.11420864331034,52.44705587822984,0
66.37185575432177,61.042103612235515,50.76461977756628,0
54.87984263838954,48.21935312639683,34.437426978790555,1
59.506282638340615,43.25100083914619,60.11719782091214,1
65.0331978997901,63.357640789565295,48.29856078284572,0
67.78834992717269,59.82969533481395,48.832130339485715,0
56.644375162847645,74.85170072471718,35.48883467407125,1
70.12181495201648,63.411812554313585,52.96015953183875,0
53.62299720234441,43.658391380728524,69.88173003907129,1
81.02329205340251,70.19392322167342,62.39858267450417,1
81.87547378135916,75.58917438309827,31.749840466430776,1
73.34173581885011,55.206376383109756,46.60884659274045,0
71.23008278009384,60.413886622595356,48.40056655419734,0
71.35315475073591,60.95372594574518,47.074969496480556,0
85.31865851620185,74.3019586042796,65.41565922554163,1
80.88549031102036,46.153587379557514,69.34068934957946,1
65.11675082393013,58.2214303447425,45.18097263440299,0
65.67926028192909,55.6843051493747,48.433537519077944,0
83.58037275229275,78.5606840072742,66.78851923406663,1
71.77765096303013,64.60871356624776,54.43956387992016,0
73.25720415883782,60.68665794947327,48.368663952950904,0
70.16970530465812,58.44957601717218,53.909980964614405,0
50.45187154890512,43.116849845104134,37.63184676752107,1
65.62368520268188,64.46004881843828,49.96061542267222,0
50.73439340059451,75.51226941743111,39.45311692347849,1
65.84316221180171,58.800739146319245,49.24324118294922,0
57.573055717875334,72.64810736502336,38.660181056620644,1
74.79489156776664,63.54723657838037,51.66580946448653,0
52.04496886615816,73.57533106874423,63.57957298507692,1
73.66824637613124,61.75064849360908,53.72986721360515,0
65.3125855128063,63.1708905643892,47.38617066330499,0
72.89804811568554,60.85828684573118,51.01641808660595,0
51.97357634774192,49.695206291190935,61.13577127349704,1
66.81890295474774,61.17115473456562,46.4597449133066,0
59.63135682419419,73.0751167041159,64.71647715101307,1
83.24219441633757,44.79469723984806,69.84545504603956,1
83.48385466296263,72.45929472033518,38.36305007589319,1
87.16897813505,46.154424225347235,32.32865315261771,1
51.77606388119976,79.90014739643732,64.30593361076339,1
71.57373683670147,63.545847431581585,51.65706655053057,0
74.08844337060994,58.46225447448564,53.061109918073896,0
89.35788538837332,73.36040120101549,66.76577454525908,1
65.12283234532794,56.083735268704686,47.192271073640384,0
54.46254725317331,72.94842227643167,67.72094889015727,1
54.80669223704347,42.7224476249241,37.42574537265034,1
72.98206128649117,56.99277989783311,45.41943744620032,0
69.58194361241276,55.31861878989786,47.165605686257486,0
72.81654886366537,58.534320479933,48.98209137889102,0
85.77797897863813,70.1743547315466,63.62600912817565,1
59.174012088893704,77.07404393649387,68.46385268165989,1
54.45880047729501,43.32857256767336,65.2064638448229,1
68.8204918605835,64.0259699067154,52.32172103510731,0
71.02974834198935,56.1275956712162,48.917558109890166,0
53.91486829007326,74.51637174031265,63.906090921419526,1
57.1694109265427,47.66670457074979,63.32026456861914,1
87.18420888972639,42.31165587061733,32.20840174182861,1
88.64256073190798,71.54260522267973,67.71594399338335,1
66.45568648684339,64.01570264040768,50.02464508962492,0
72.85427511378143,56.82168627553261,50.70113300902238,0
51.10590124687814,77.97289219435648,34.764369365887205,1
65.29635149001008,58.421393139663664,52.53206190858298,0
51.904561031685645,44.96897203278024,39.24387211252487,1
72.66895525201922,57.96563217840455,52.89899725523402,0
67.9530468950831,58.14346956494283,49.79368079776088,0
87.28328240864359,41.43481038235992,35.83099980147815,1
65.22651025340056,58.728338958800265,53.83956454393743,0
74.5887773088495,59.109059589361216,53.46325071973862,0
68.14828814949719,64.00588099146135,48.19412289055959,0
74.05853002536553,64.59708005721266,54.55979399630138,0
73.75472109576171,59.215632984717395,48.70335055370771,0
51.430284295088214,75.3112318398627,30.473050085134993,1
84.18847969980511,75.57992709152687,63.90409327236644,1
86.73118276465078,75.4450533706971,36.06972998376291,1
72.27607440592045,60.14787009435642,48.24961221334664,0
65.36477388907451,55.2392468058786,52.2117415222571,0
71.49369214137826,60.26101024344914,50.052949682119134,0
73.96969996133457,59.81021281666406,54.60405106963317,0
87.60259766129464,73.86940120994338,62.27709645078355,1
66.48765658313458,61.024227971101304,49.88931881216103,0
56.797445471040525,43.405833833328096,33.25458185849538,1
56.00560285796336,73.53450557982663,30.412256821092242,1
53.819449230359204,79.22374517458883,69.59967309571553,1
52.34006748681524,45.77914880922974,60.55483376181759,1
51.48906674206971,74.76180244347461,63.32780466538527,1
55.77646295964944,44.19913798045927,37.82723142097316,1
73.39941879878985,61.98222468589369,51.81083986251707,0
74.86581871532613,63.3546555642816,46.78352159714706,0
67.5451013757618,60.44044289993653,48.98162268828543,0
67.46215342529504,58.83500820825929,49.29344617609968,0
66.61431452010663,55.903469898954384,49.83317458043832,0
50.63419596955468,77.01687672394351,66.18207447436431,1
81.87608487050416,76.16408784072667,60.34555907532404,1
51.434513702768456,48.948205288630305,64.64629605626098,1
58.931207524353766,44.664594138980426,63.61829308282771,1
68.8118205958021,57.43575984706111,53.732310204905374,0
84.64593559049908,79.95971633049467,66.89354647692763,1
65.49669937203606,61.45508578855147,45.0035792871953,0
73.33517285786024,63.585846881385,53.26685419733267,0
66.72029562129879,61.91725772781613,46.60356031460886,0
59.17875382783804,49.81488105040524,67.67710911416718,1
67.73387035346707,59.21269400151698,52.069683751276564,0
51.01139549885291,47.08679602587411,30.88007690610219,1
53.3537805390786,77.67732791866804,61.53626240992396,1
72.63765159392862,58.501609465170645,49.10964705964459,0
58.457917024962356,40.98552791301462,35.39080723108454,1
51.31659373673024,40.70699543201742,39.07733386121142,1
65.886402228464,62.330557152980305,47.99110674218562,0
66.69989037952944,59.63188348737693,54.3197011463037,0
81.96163706209852,77.26926531786168,63.95611212482824,1
68.1999086353613,61.42188403243135,47.90306857592159,0
65.93842615309833,57.83737743171227,53.54504457501265,0
67.52515137281601,61.24325080288996,47.96430546318206,0
68.09314536631858,56.31071844014765,50.5399025367649,0
65.7671020471515,63.00947396010317,53.79965327484297,0
84.1801739937338,43.02484597878,37.26318370160484,1
72.6705988490953,62.07579825166035,50.48328342580944,0
74.88003446394751,61.17049077104609,45.29177260491511,0
57.65721653522039,76.28502906096574,65.33135119716454,1
51.6842334278964,73.87814714090904,37.833016988660425,1
67.56574186606075,63.99547150606349,48.98032942119,0
66.8860570055514,57.79030880910403,45.08494296381297,0
74.10754692013617,58.05353986123243,51.48539609066803,0
73.09850085222384,58.77741810571531,52.49078784351494,0
56.04573058367163,47.67089619981248,60.794347510340465,1
68.49978985207889,56.13086362873547,49.39423752148183,0
88.37172420203382,46.02960670420932,60.416359334312304,1
58.30193345162623,44.21679031718696,67.99293352745426,1
51.84373030005668,75.22041566635293,62.83543228157161,1
85.79080691751268,49.9782382298518,60.56241237072797,1
68.24644441896842,58.10619908646947,52.60274013908207,0
89.5557408195421,71.264462192601,33.23977922828154,1
70.80037316150396,58.416163780952814,54.30146879406973,0
72.99235810955005,60.62104050796216,47.50310697015623,0
84.75821550313242,43.25927929515757,68.3548889505644,1
66.74085491996675,58.55654224334995,48.16670513268169,0
65.55117558635412,63.47373106202901,45.031991504890584,0
72.27379254311333,64.51939949711961,45.73554795499619,0
65.56731267242918,61.956279538328715,49.89291859432351,0
69.99333197295454,62.832080745631266,49.41005894075907,0
84.73235295661773,77.01101698008473,68.75270678890158,1
82.5218312391205,49.24015056505097,32.399186775967536,1
50.15220078958379,40.24703986019116,69.37551598596092,1
72.96633974499882,59.500807519410934,48.712371881082724,0
57.63792719964508,73.07202251772841,37.55622798800796,1
82.99266207150002,70.36946155700734,62.79566425064134,1
74.33491847279086,58.48089357675035,47.12583408109742,0
80.36625917238047,41.28969768187107,68.67316865952176,1
72.93176245113659,55.378788920908576,50.66757315470563,0
82.5468405286141,77.34427979104824,33.807262466103694,1
52.66336387715235,73.02062549797171,64.96310998863756,1
72.6456261567405,63.328913559558515,52.40427500770017,0
66.21806382017179,63.221498425343555,53.610782148962954,0
72.20845201668659,55.643902483073795,46.00539760450847,0
71.5955597598133,57.64666823324622,54.764461352571196,0
71.25080333375904,57.45584373728028,53.838027670708286,0
71.4311708877121,61.73599503012539,49.54338995712676,0
55.29928750787161,76.06332631459628,33.80447660322522,1
67.80154759005262,59.74921022264216,48.9526447466843,0
52.458246845086066,72.48145732046298,68.24714712982141,1
68.9140734111875,59.999680055230435,52.43577964074268,0
83.15938091794506,42.682036811617834,38.9502017598894,1
72.02626176166724,62.61601504171411,53.29680492930474,0
59.26927538558577,79.31625842137828,63.802721766092006,1
74.55726882205826,56.68166700808378,48.75640383714256,0
82.83256299103788,71.76329262452887,38.5164892400776,1
74.02767977052125,55.683064499768214,47.49530342058178,0
81.51264810607647,77.74378709293151,30.329755823262015,1
68.44851127882819,58.46543078111371,46.753670042878504,0
57.4090702529475,75.77702844967187,33.34028113289499,1
52.79885317645625,41.79738973910885,68.55118559654191,1
84.47957567503373,77.67191423512358,63.649736226161295,1
86.0001089432953,73.54727098522453,31.978756123510397,1
70.01495416086932,63.765506184829135,48.313006828436386,0
69.75280885057829,57.222159673219124,47.105728520030624,0
81.57289198191987,40.101541970052644,69.58252825109233,1
59.768715285432755,79.86152978270728,69.22708947836828,1
67.07921354614352,56.5814660818819,50.26677474401771,0
70.12576020967438,62.75003090312957,53.845852194218985,0
70.43975652704326,59.11830080201588,46.83162535955893,0
86.84324058394662,46.23131990891382,30.15721073360303,1
50.21530553896414,78.42263383625432,32.87574410336634,1
65.73824554854338,58.26208589259055,51.71895601506317,0
89.66238946494381,49.27112100722668,37.03710075539502,1
51.09171752049639,47.086554058143264,68.53069105906869,1
70.44235666763969,62.58433665099045,48.14826316149817,0
89.16261540805931,45.12282787072466,31.196133344252495,1
69.19093603645292,63.783647467356516,46.851604894888474,0
53.486104624831384,42.31723523453492,31.673069016564146,1
70.1544910711677,58.53621495025112,52.57715115264677,0
58.8005054576216,73.48213943550827,60.20158063715699,1
69.76119736968487,62.62650205919525,47.8431129024639,0
73.08742203655065,60.30240995326003,50.19493002154934,0
81.2795401548696,41.86398753942067,61.04491289559634,1
86.3431750705382,45.75793097009711,63.825832641179325,1
51.53859907389861,70.29152905173956,39.30307848589179,1
86.93607230278394,75.24537029147629,33.50498707067947,1
67.05854091120273,63.88274737587364,53.2659231872059,0
50.51925205527866,49.180344824005424,37.99532695504833,1
82.00396390122937,72.73904579818577,67.65802725786517,1
67.87534749334229,59.89912496269631,53.42236907297037,0
86.72685160978179,48.31671460807055,60.7322713684355,1
59.54486147201671,70.72649844587018,30.369853529373138,1
69.69861905162213,55.19055390940025,51.76633814545506,0
65.64122361661018,58.62507559986457,49.858554464714075,0
70.6122452951815,62.87854456959953,47.907523545837414,0
69.8040359278027,62.11867510631193,45.28188795554897,0
52.41935968407339,43.971605819119006,34.77638083875727,1
73.62796423882394,62.59390158288471,53.87729441938273,0
80.8816845086909,46.265065426744556,35.558899961246766,1
58.75611658457683,48.997557219046556,30.27573108334318,1
74.46283051744726,56.56025416301867,47.84701395229415,0
89.71388870383386,40.32527440342824,35.42619819242528,1
52.09634820176788,75.41412603719836,37.13046555179429,1
87.67455860728104,42.46522630837513,62.871137174931555,1
65.59045817848232,57.590007436708305,53.59228008226708,0
71.34012195453292,58.2758550718944,45.53332841067428,0
65.0543952959565,60.14794792125828,50.38659986735321,0
73.54587207050305,60.07054908481239,48.29131830706443,0
66.24697495789276,59.515769531829534,54.98050365108132,0
56.345097016925024,48.57312817249172,64.09059899950391,1
69.00424158431886,62.88160647614323,53.571985075940425,0
81.16300851354164,78.235544091617,36.22515329427923,1
73.65389159309969,61.93662825463591,50.73780842891726,0
80.6087482340285,41.967447913021736,60.417112748813146,1
53.765349618133094,44.16974554451602,34.453862270999494,1
56.4040248504319,48.889030001386494,66.22136247463644,1
81.35732144033203,77.1773009975091,38.34651711433754,1
51.35555289426541,48.79215178335147,33.516979287935,1
68.3482591067245,58.28244088019463,52.9151854205536,0
57.093466317246325,46.32565463189342,38.742934576868606,1
68.08786484907502,62.63742268075436,50.28603509604916,0
71.41241736556721,59.69688640103945,52.76739131878522,0
53.13905939219067,75.9760787302974,31.785964670991348,1
50.62894393154522,70.99270016100768,34.55681993529346,1
67.00974506922766,56.95193279762171,53.63434498753597,0
65.08796043340034,60.910006588188786,47.37789384088584,0
54.189961842890966,47.684223621846606,61.19066711049231,1
53.58348323094922,71.90079267445195,32.49604728221286,1
69.81253090827578,61.91993967971522,51.441845559741445,0
86.95088630911692,43.5993478411182,39.76382901108148,1
67.09559483131926,60.51512751387606,54.152066657612394,0
89.13841071976321,70.64669818264979,36.4342585449034,1
50.726485334431906,74.22631287133478,66.05076290073521,1
73.41927323540106,55.61536995200261,53.21959395200871,0
84.50344241704423,49.33134011590846,36.95316573353955,1
74.65553331821513,55.48147385381535,46.01109282836752,0
73.41472677778167,55.80722365453799,47.93242358981037,0
83.76161220010103,73.52313476992359,67.5711437274813,1
74.68900332163246,64.51501660431173,46.708693113151746,0
71.23871041518476,55.49069976463982,52.69134233824794,0
56.80210460640083,77.0621973546375,39.571096448017286,1
72.32908368961765,63.42508760694124,52.14484096279384,0
88.97381340624935,76.8836544968378,30.509633986616855,1
67.66537271419874,64.85586805711351,45.29159909579129,0
87.9843005490139,44.75947269118451,61.99855445508234,1
67.10282546546607,60.39373201304501,46.82733873455954,0
67.40258998250039,63.49167277032693,45.40539719619402,0
57.04543509328286,79.66973884739458,63.09913773658853,1
82.26571737769993,48.61884337381981,31.61403942003342,1
74.11564017162326,60.08030392311804,45.17171808539989,0
89.23146779200574,75.74870672088053,39.594854928018414,1
71.30256703226917,59.369153872757224,51.39340522806333,0
65.37277739191825,60.17233290038823,52.41155283582352,0
73.81937489913066,62.27275242867513,46.14254077931195,0
66.78456037558942,59.654456972885576,50.541133677064664,0
72.14144805840695,57.30944732179958,53.082074746925834,0
57.65431115291612,70.16053684639427,31.332237066315695,1
73.37108197463937,61.53024828976627,53.00369103830859,0
73.29402246910077,61.3847834555519,49.89032769900768,0
53.870009862285286,44.591054158171346,65.06681250222056,1
87.66667251110984,46.56875449729062,66.00636359943951,1
50.969497642377235,42.21336644536522,32.83294209318719,1
70.83982455084612,63.92437725642053,45.40449661936008,0
87.41357767388035,73.87851449805632,65.28704420221047,1
55.92718717766072,49.488907793370664,37.55673684594126,1
67.85783375182417,56.29171961612882,50.60263147105057,0
72.70599303824342,64.43305704670328,49.493651396753215,0
54.6606996359945,41.569953827459145,65.22511346635041,1
74.8683160600219,55.307601109155705,47.137624228479666,0
72.26500507344068,57.42291394945709,48.93395772783427,0
68.92215053049893,64.68155345004693,50.37087214314695,0
82.04220373161778,49.778249470985074,31.159092286874277,1
67.23028880315732,57.162844588416796,53.949811315674,0
72.56382091056967,62.78294752219673,52.914796034775776,0
54.33988841816526,47.55787837383936,31.205879255388577,1
83.77567340231224,78.76802642266867,68.85916516178268,1
59.741886117793904,70.15439294373763,31.198840610603142,1
88.47897898318415,74.50039126059752,67.27998665250303,1
54.24925374775442,70.75567669162254,67.78646963823064,1
74.36129988985641,63.47159542878801,52.624198113323686,0
68.59740119638259,56.98045018911175,49.772738905028085,0
82.9563916042842,71.33876081886788,34.786094354889144,1
80.63896822088047,73.6704491443633,30.99924501547101,1
68.6730797085272,63.147492055314686,53.46023102614783,0
69.90324260901409,55.09134842977259,46.3800078013232,0
70.15384145040457,62.693533658402345,45.99061996644866,0
89.57861878845193,47.89840188190658,34.26169511839946,1
65.32514920856846,56.08423816357447,48.16020859045295,0
55.151467620807026,41.649215261464136,31.721806134344448,1
72.57270167104018,59.654463183429925,52.427515455224736,0
57.143814203879074,41.2603409213539,33.52708840348761,1
53.837005718607905,72.27964850037154,32.40156112109469,1
85.04055960290054,74.17515843326404,68.10568460229796,1
50.74326064386739,73.09446004302762,31.023565879167258,1
89.16242626997176,74.43963035261254,61.27066567419031,1
68.22368371985068,64.31573677830036,49.72361639981769,0
69.73944462734984,60.09428421831462,48.77150796158055,0
89.63768754519509,46.40087931132493,32.21674376718765,1
51.66444408374977,47.398592511123645,67.34148708319572,1
82.36416497308589,78.02140528012988,35.45773995757183,1
52.43597315398432,41.21806816219237,68.05031266514933,1
88.59738399363616,44.0733875509966,39.1657854609779,1
86.01751467265436,78.03618652315019,31.53956135328781,1
71.91410922048732,58.38762334252858,48.830864300353674,0
86.28945638587274,71.34379576258753,62.71136116945121,1
89.71735921276384,75.42589481861974,60.79301288286484,1
54.7219784614604,71.70228098732055,64.07258816654237,1
65.42620846680045,64.04483121180647,53.42303117501121,0
82.87002789375462,75.9073920685352,36.69060128541014,1
68.24303116343418,59.390547618618385,51.36126622109508,0
58.09583951634653,75.27537313729326,39.48461594418062,1
52.68958734678576,75.07076578099242,39.55965678119777,1
55.82682114592385,71.36334216267102,37.66205583521004,1
73.63047894240421,58.09802204289028,47.7444743002185,0
73.16161023975872,59.89850300987904,52.14856357348629,0
74.14079677040756,56.0334446398169,47.84668675513772,0
71.59889767926754,57.756077793176054,52.035664384790344,0
86.68889397607359,76.90742373062264,60.72060929545411,1
89.14929928311801,40.74177326420946,34.701613408409855,1
68.74851424705929,59.8383935360851,47.287964389456775,0
56.5933127195358,79.74022294629508,31.595738044659562,1
69.67626568716955,64.91942100027008,53.076670630706104,0
53.749246687856946,74.20764875181948,61.870318095159696,1
56.499848962480755,41.50337358252702,35.02654905936204,1
70.14622812703864,57.751347088540435,51.094739519112046,0
84.82836247920679,75.69652834737437,39.518560315342995,1
82.383926852633,79.57577581064157,38.16501321475596,1
81.78196508652508,45.96628168175269,34.723519877329196,1
71.73867366396493,59.98646329223133,48.89048172614576,0
74.43003591120709,61.649574188635604,47.950126364187426,0
55.204474525303624,45.09753236330575,61.4818715259414,1
50.798522642835536,76.09383975022863,66.42960413213493,1
65.28913000006548,60.784814168371135,51.302153499526554,0
71.16077511474923,58.588115135461656,51.87305022740518,0
66.15492347885274,58.03217831541268,54.98451741387552,0
69.77507051465102,61.11722933364619,51.22872617640351,0
68.23889450487238,61.494351981953116,47.056872821647765,0
58.244223079784064,48.07444301033502,36.41978990256311,1
85.77857227148388,42.27755939023668,32.643011475176884,1
68.38027716093868,64.23080392176323,48.165901326956956,0
72.1961602414256,61.70106270218116,46.55123240297834,0
65.98704636859003,58.374280788994994,46.101349197946746,0
74.8021649408009,59.07197851233038,50.607118825602186,0
65.07853679100853,63.16692527345869,52.46861606744132,0
69.02172338331538,57.7382394981462,51.447593430427794,0
80.6083622253789,76.64981956524122,30.157447083260706,1
67.88946599096965,62.41820107387399,54.705367633631155,0
55.553653125940144,75.1749176000004,65.82978936304394,1
55.47255902378326,48.94961421874788,32.46994393567061,1
52.356458745468565,44.71045904245888,38.36592501742794,1
70.89941881130741,63.46825254224202,52.48192700952446,0
86.4581905673464,70.95572704128274,63.36535072140107,1
55.27388893587934,46.012395153820464,38.17447849177827,1
56.92775911141199,46.13564953379875,33.861359313373455,1
68.79527366364904,55.749740127845286,48.33454447441074,0
72.49558084697698,60.83124815195803,53.24190455194426,0
59.59228560657199,74.97071514996922,62.958221142604344,1
72.45877572134809,60.230009133178946,53.91852124305406,0
73.04060369149276,59.58557512174613,54.24326833890402,0
69.12842856981518,60.31962242680026,51.36707171666751,0
81.18906547424766,74.8694762228132,61.108161713742284,1
71.44836281581046,57.290948477759265,45.2639991804205,0
71.8840451098217,62.781762110861685,45.82097381838943,0
73.86329258337862,61.9894053818583,54.97783372000364,0
87.55670115027148,78.67325842072599,67.7494890623978,1
68.68978108190555,62.595348663061756,52.37132835553967,0
50.74522890349565,41.29489461495645,60.02875119357495,1
54.1779979231345,41.25615970285157,30.184516859743578,1
86.15491298687856,70.23058593650956,68.64370311469403,1
68.04945740895778,62.42607290180022,51.776190518151665,0
89.85945184693169,42.710293146859115,64.17145501829322,1
88.62597692005966,79.45495062563106,61.579332093300984,1
74.53341917434791,64.34302663070825,46.96759631289381,0
74.7677995389192,56.71467190426295,47.58252944235281,0
86.20442799536227,73.34446102916996,67.72746113194367,1
56.64501049519785,73.66838508536038,63.189029839954486,1
